step,epoch,train_disc_loss,train_gen_loss
0,0,-0.1704154759645462,0.08905867487192154
1,0,-0.28120604157447815,0.035264499485492706
2,0,-0.3446553945541382,-0.05101464316248894
3,0,-0.40869712829589844,-0.12752214074134827
4,1,-0.3123973309993744,-0.3275618851184845
5,1,-0.19306758046150208,-0.5040296316146851
6,1,0.024157822132110596,-0.7139162421226501
7,1,0.18015450239181519,-0.8052259087562561
8,2,0.3123495578765869,-0.8138464093208313
9,2,0.3525949716567993,-0.6935193538665771
10,2,0.2892444133758545,-0.43744373321533203
11,2,0.14258065819740295,-0.11202684044837952
12,3,-0.029463469982147217,0.2740366458892822
13,3,-0.21174156665802002,0.6463152170181274
14,3,-0.3424620032310486,0.9495448470115662
15,3,-0.43736934661865234,1.2051793336868286
16,4,-0.3820536732673645,1.2663074731826782
17,4,-0.23015588521957397,1.172374963760376
18,4,-0.05531275272369385,1.0077991485595703
19,4,0.05554574728012085,0.8713875412940979
20,5,0.21487003564834595,0.6327098608016968
21,5,0.24032801389694214,0.4974495768547058
22,5,0.21236467361450195,0.40135687589645386
23,5,0.13983651995658875,0.33732709288597107
24,6,0.040236830711364746,0.2801916003227234
25,6,-0.06587769091129303,0.2374882698059082
26,6,-0.1599038541316986,0.1901302933692932
27,6,-0.19708682596683502,0.1056751161813736
28,7,-0.25116634368896484,0.044631198048591614
29,7,-0.2469281554222107,-0.05321308225393295
30,7,-0.19105389714241028,-0.17836683988571167
31,7,-0.1039867103099823,-0.2989560663700104
32,8,-0.024073660373687744,-0.37099799513816833
33,8,0.055779069662094116,-0.4032629430294037
34,8,0.11063194274902344,-0.3777453303337097
35,8,0.1333676278591156,-0.2768251597881317
36,9,0.066366046667099,-0.10504086315631866
37,9,0.011830149218440056,0.07760246098041534
38,9,-0.057439595460891724,0.27054449915885925
39,9,-0.1165708601474762,0.438338965177536
40,10,-0.16590243577957153,0.5960182547569275
41,10,-0.18016153573989868,0.7035036683082581
42,10,-0.13682138919830322,0.7094877362251282
43,10,-0.10807377099990845,0.7160713076591492
44,11,-0.030239641666412354,0.628908634185791
45,11,0.01583939790725708,0.5546863675117493
46,11,0.031013935804367065,0.48424819111824036
47,11,0.02777266502380371,0.42920222878456116
48,12,0.018305927515029907,0.36028221249580383
49,12,-0.009410291910171509,0.30617547035217285
50,12,-0.03701251745223999,0.25330159068107605
51,12,-0.06450355052947998,0.1918504536151886
52,13,-0.0704202800989151,0.14270126819610596
53,13,-0.0819103792309761,0.10011275112628937
54,13,-0.07067891210317612,0.048632893711328506
55,13,-0.06826933473348618,0.021385183557868004
56,14,-0.03487366810441017,-0.027237989008426666
57,14,-0.008723121136426926,-0.0389895886182785
58,14,-0.0073912907391786575,-0.01920107565820217
59,14,0.0003239498473703861,0.013309276662766933
60,15,-0.006379108875989914,0.06366994976997375
61,15,-0.012388072907924652,0.112849161028862
62,15,-0.0233127623796463,0.1731855273246765
63,15,-0.02534012496471405,0.2196427881717682
64,16,-0.03224916756153107,0.2626187205314636
65,16,-0.03102576732635498,0.2865411043167114
66,16,-0.02232000231742859,0.30330201983451843
67,16,-0.01667448878288269,0.30052852630615234
68,17,-0.01228293776512146,0.2898450195789337
69,17,-0.005353778600692749,0.272782564163208
70,17,-0.005102634429931641,0.2533237934112549
71,17,-0.0033456534147262573,0.23030129075050354
72,18,-0.0056045204401016235,0.2127447873353958
73,18,-0.006269872188568115,0.18760168552398682
74,18,-0.004635810852050781,0.17049729824066162
75,18,-0.00775696337223053,0.15930044651031494
76,19,-0.005385503172874451,0.13955101370811462
77,19,-0.0036803334951400757,0.12963365018367767
78,19,-0.0020459219813346863,0.12240318208932877
79,19,0.00015152990818023682,0.11868348717689514
80,20,0.0027114897966384888,0.11838659644126892
81,20,0.002572759985923767,0.12255068123340607
82,20,0.0015669465065002441,0.13057531416416168
83,20,0.0047652870416641235,0.13997818529605865
84,21,0.003237485885620117,0.14911429584026337
85,21,0.00219041109085083,0.1598060429096222
86,21,0.0032642632722854614,0.16577790677547455
87,21,0.0025569796562194824,0.17181852459907532
88,22,0.004245325922966003,0.16666950285434723
89,22,0.005036309361457825,0.1681729555130005
90,22,0.005620494484901428,0.15843604505062103
91,22,0.00680290162563324,0.14108096063137054
92,23,0.005634769797325134,0.15242066979408264
93,23,0.005676373839378357,0.14960765838623047
94,23,0.006388261914253235,0.14149531722068787
95,23,0.00520654022693634,0.1421201527118683
96,24,0.006218776106834412,0.13674500584602356
97,24,0.005715087056159973,0.13377973437309265
98,24,0.00608450174331665,0.1334274262189865
99,24,0.005866602063179016,0.12648111581802368
100,25,0.00600627064704895,0.1350127011537552
101,25,0.005822569131851196,0.13556399941444397
102,25,0.006567835807800293,0.1324111372232437
103,25,0.006386071443557739,0.1384776085615158
104,26,0.006223723292350769,0.13834023475646973
105,26,0.006412029266357422,0.13839291036128998
106,26,0.006373539566993713,0.13565096259117126
107,26,0.006985336542129517,0.1387144774198532
108,27,0.006540283560752869,0.13824965059757233
109,27,0.0060805827379226685,0.13761653006076813
110,27,0.0055224597454071045,0.13887877762317657
111,27,0.006175011396408081,0.1366776078939438
112,28,0.005471676588058472,0.1455438882112503
113,28,0.004964500665664673,0.14765885472297668
114,28,0.005363866686820984,0.14556628465652466
115,28,0.005316287279129028,0.15074953436851501
116,29,0.005765378475189209,0.1458239108324051
117,29,0.004486545920372009,0.1451507955789566
118,29,0.0047909170389175415,0.1511177122592926
119,29,0.0045767128467559814,0.13358516991138458
120,30,0.004490122199058533,0.14934265613555908
121,30,0.003947094082832336,0.15257850289344788
122,30,0.004432544112205505,0.15031485259532928
123,30,0.00354689359664917,0.1611650586128235
124,31,0.004130959510803223,0.1504056602716446
125,31,0.0036983489990234375,0.15264678001403809
126,31,0.003583386540412903,0.15835098922252655
127,31,0.002919301390647888,0.16177970170974731
128,32,0.0030456185340881348,0.15762585401535034
129,32,0.0036389827728271484,0.15771053731441498
130,32,0.0030974596738815308,0.16149486601352692
131,32,0.003079518675804138,0.16089843213558197
132,33,0.0029226094484329224,0.16380535066127777
133,33,0.003047958016395569,0.16048280894756317
134,33,0.003332167863845825,0.1628965139389038
135,33,0.002955034375190735,0.1654469072818756
136,34,0.0029298514127731323,0.15646089613437653
137,34,0.0029630064964294434,0.16414254903793335
138,34,0.003298655152320862,0.1611238270998001
139,34,0.0026572197675704956,0.16637325286865234
140,35,0.0035740435123443604,0.16250206530094147
141,35,0.0031869858503341675,0.1627744883298874
142,35,0.0028631389141082764,0.16352741420269012
143,35,0.00439704954624176,0.15450751781463623
144,36,0.0030597299337387085,0.1687512844800949
145,36,0.0030678361654281616,0.16792669892311096
146,36,0.003218606114387512,0.16904588043689728
147,36,0.0037925541400909424,0.1698140949010849
148,37,0.00322510302066803,0.1680101752281189
149,37,0.00333404541015625,0.16927753388881683
150,37,0.0030775070190429688,0.16600356996059418
151,37,0.004450365900993347,0.167624831199646
152,38,0.0026997029781341553,0.16871529817581177
153,38,0.0038498491048812866,0.16408118605613708
154,38,0.003199964761734009,0.17107555270195007
155,38,0.003319382667541504,0.17357371747493744
156,39,0.003357142210006714,0.16903169453144073
157,39,0.0030803382396698,0.1642051339149475
158,39,0.003190174698829651,0.16757453978061676
159,39,0.0031343549489974976,0.16541293263435364
160,40,0.0032328367233276367,0.1640634536743164
161,40,0.0035144537687301636,0.17383943498134613
162,40,0.00330294668674469,0.16793805360794067
163,40,0.004058733582496643,0.16471445560455322
164,41,0.0033635199069976807,0.16523437201976776
165,41,0.003134503960609436,0.17185813188552856
166,41,0.003276452422142029,0.1724117249250412
167,41,0.003621309995651245,0.16943415999412537
168,42,0.003082677721977234,0.16821037232875824
169,42,0.00320376455783844,0.16970400512218475
170,42,0.003308907151222229,0.16956160962581635
171,42,0.0040862709283828735,0.1673513650894165
172,43,0.0030422955751419067,0.17035895586013794
173,43,0.0030405372381210327,0.17533358931541443
174,43,0.002897992730140686,0.17718613147735596
175,43,0.003130704164505005,0.1709205061197281
176,44,0.0031450092792510986,0.17578531801700592
177,44,0.003001883625984192,0.17706061899662018
178,44,0.0026131123304367065,0.17825309932231903
179,44,0.002726420760154724,0.17139410972595215
180,45,0.002856418490409851,0.17457519471645355
181,45,0.003001660108566284,0.1751651018857956
182,45,0.002989530563354492,0.17404013872146606
183,45,0.0017305612564086914,0.183196023106575
184,46,0.0026584118604660034,0.17268984019756317
185,46,0.0028140991926193237,0.17312517762184143
186,46,0.00279119610786438,0.17156249284744263
187,46,0.0032662302255630493,0.17170679569244385
188,47,0.002500399947166443,0.17696286737918854
