step,epoch,train_disc_loss,train_gen_loss
0,0,-0.3919111490249634,0.390784353017807
1,0,-0.8886075019836426,0.5586346983909607
2,0,-1.1896040439605713,0.5337520837783813
3,0,-1.116517186164856,0.15985560417175293
4,1,-0.5862000584602356,-0.5521166324615479
5,1,0.16781175136566162,-1.2843525409698486
6,1,0.6733643412590027,-1.6048774719238281
7,1,0.8142657279968262,-1.4804209470748901
8,2,0.7426139712333679,-1.032599687576294
9,2,0.40965721011161804,-0.32671600580215454
10,2,-0.03898458182811737,0.4955618977546692
11,2,-0.48285841941833496,1.2971138954162598
12,3,-0.7590910196304321,1.8755725622177124
13,3,-0.8050236701965332,2.1624321937561035
14,3,-0.555817723274231,2.0490517616271973
15,3,-0.17392361164093018,1.702558994293213
16,4,0.22062623500823975,1.2383053302764893
17,4,0.42053234577178955,0.9037466645240784
18,4,0.4354252815246582,0.7047514915466309
19,4,0.31530916690826416,0.6175932884216309
20,5,0.1253785490989685,0.5962430238723755
21,5,-0.06267327070236206,0.5795860290527344
22,5,-0.1988113522529602,0.5283922553062439
23,5,-0.25430387258529663,0.4169497489929199
24,6,-0.19020232558250427,0.2444523274898529
25,6,-0.06902069598436356,0.06640617549419403
26,6,0.055291034281253815,-0.062343209981918335
27,6,0.08378250896930695,-0.08367865532636642
28,7,0.10724414885044098,-0.0427459292113781
29,7,0.09813439846038818,0.044178929179906845
30,7,0.06807544827461243,0.15141737461090088
31,7,0.03213776648044586,0.2727372348308563
32,8,0.0038548707962036133,0.37401488423347473
33,8,-0.01756739616394043,0.45804911851882935
34,8,-0.016807913780212402,0.5029139518737793
35,8,-0.015008091926574707,0.528703510761261
36,9,-0.0016359686851501465,0.530113935470581
37,9,0.010046839714050293,0.5127244591712952
38,9,0.02471214532852173,0.4738198518753052
39,9,0.0219135582447052,0.45174866914749146
40,10,0.022077739238739014,0.4105725586414337
41,10,0.014049351215362549,0.3697972893714905
42,10,0.006018400192260742,0.3309996426105499
43,10,-0.0024614036083221436,0.30256953835487366
44,11,-0.01031443476676941,0.2652384638786316
45,11,-0.011581122875213623,0.23694168031215668
46,11,-0.01499912142753601,0.2139458805322647
47,11,-0.013078868389129639,0.20058831572532654
48,12,-0.011978432536125183,0.18473218381404877
49,12,-0.010558292269706726,0.18177905678749084
50,12,-0.00820094347000122,0.1823805272579193
51,12,-0.010881364345550537,0.1914161741733551
52,13,-0.007034331560134888,0.2070101946592331
53,13,-0.012589365243911743,0.23620162904262543
54,13,-0.016709551215171814,0.26317253708839417
55,13,-0.016402006149291992,0.2771960496902466
56,14,-0.021169036626815796,0.3066343367099762
57,14,-0.024630308151245117,0.3274107277393341
58,14,-0.02569863200187683,0.34425774216651917
59,14,-0.024323761463165283,0.35493946075439453
60,15,-0.023899078369140625,0.35423287749290466
61,15,-0.024272501468658447,0.3516424596309662
62,15,-0.024005264043807983,0.34263893961906433
63,15,-0.02252328395843506,0.3301626145839691
64,16,-0.02543017268180847,0.3118525743484497
65,16,-0.025607764720916748,0.29283931851387024
66,16,-0.027916133403778076,0.2786674499511719
67,16,-0.03344199061393738,0.26606008410453796
68,17,-0.031618937849998474,0.2470879703760147
69,17,-0.03337506949901581,0.22672709822654724
70,17,-0.034429699182510376,0.21933983266353607
71,17,-0.030130431056022644,0.19945234060287476
72,18,-0.03357943892478943,0.2062792032957077
73,18,-0.03273157775402069,0.21211792528629303
74,18,-0.03277873992919922,0.21491573750972748
75,18,-0.03755901753902435,0.23517727851867676
76,19,-0.0363253653049469,0.23658479750156403
77,19,-0.036606937646865845,0.2508302927017212
78,19,-0.03715679049491882,0.2603505253791809
79,19,-0.039478451013565063,0.2730076014995575
80,20,-0.039240121841430664,0.2766037881374359
81,20,-0.04044562578201294,0.285030722618103
82,20,-0.040987566113471985,0.28381821513175964
83,20,-0.04717490077018738,0.29334142804145813
84,21,-0.04108650982379913,0.2815428376197815
85,21,-0.04301890730857849,0.27490365505218506
86,21,-0.0421074777841568,0.26136675477027893
87,21,-0.0470840185880661,0.25240328907966614
88,22,-0.045512497425079346,0.23702837526798248
89,22,-0.04513928294181824,0.22800876200199127
90,22,-0.04507993161678314,0.2138603925704956
91,22,-0.04718253016471863,0.21933649480342865
92,23,-0.04537126421928406,0.1984580159187317
93,23,-0.04744158685207367,0.1955098956823349
94,23,-0.04717916250228882,0.19470643997192383
95,23,-0.04926717281341553,0.18691492080688477
96,24,-0.046833544969558716,0.18551895022392273
97,24,-0.04888477921485901,0.19754087924957275
98,24,-0.049793779850006104,0.20348261296749115
99,24,-0.05011691153049469,0.20054839551448822
100,25,-0.04888156056404114,0.20756353437900543
101,25,-0.05278894305229187,0.22021327912807465
102,25,-0.04846201837062836,0.21884813904762268
103,25,-0.05438157916069031,0.23063857853412628
104,26,-0.049858078360557556,0.22623540461063385
105,26,-0.05259670317173004,0.23393897712230682
106,26,-0.05059584975242615,0.23074620962142944
107,26,-0.050977662205696106,0.2307824194431305
108,27,-0.04914960265159607,0.21905559301376343
109,27,-0.0517343133687973,0.21359938383102417
110,27,-0.050429508090019226,0.19969581067562103
111,27,-0.047786056995391846,0.18736986815929413
112,28,-0.05042839050292969,0.18298164010047913
113,28,-0.05070637911558151,0.17316673696041107
114,28,-0.050191447138786316,0.16676069796085358
115,28,-0.05252804607152939,0.17181389033794403
116,29,-0.047828711569309235,0.16261932253837585
117,29,-0.047018393874168396,0.16236257553100586
118,29,-0.04965119808912277,0.16649456322193146
119,29,-0.04775369167327881,0.18401722609996796
120,30,-0.048529475927352905,0.18692873418331146
121,30,-0.0472450852394104,0.1877022236585617
122,30,-0.047855690121650696,0.20020878314971924
123,30,-0.0504666268825531,0.2114507406949997
124,31,-0.04747641086578369,0.20207972824573517
125,31,-0.044350847601890564,0.20144890248775482
126,31,-0.04557648301124573,0.19639453291893005
127,31,-0.0472663938999176,0.1884298175573349
128,32,-0.04390352964401245,0.18357503414154053
129,32,-0.04373061656951904,0.17725513875484467
130,32,-0.04501965641975403,0.17554888129234314
131,32,-0.03783305734395981,0.1566915065050125
132,33,-0.04208122193813324,0.1706610918045044
133,33,-0.04340547323226929,0.1718163937330246
134,33,-0.04027131199836731,0.16432471573352814
135,33,-0.041874900460243225,0.16900812089443207
136,34,-0.03741280734539032,0.17346271872520447
137,34,-0.04142086207866669,0.17879776656627655
138,34,-0.03604057431221008,0.1669350117444992
139,34,-0.04031585156917572,0.18558095395565033
