step,epoch,train_disc_loss,train_gen_loss
0,0,12.039219856262207,0.43436598777770996
1,0,12.033415794372559,0.44038230180740356
2,0,12.027523040771484,0.4468281865119934
3,0,12.023158073425293,0.4515259861946106
4,1,12.018248558044434,0.45715194940567017
5,1,12.012468338012695,0.46371251344680786
6,1,12.00840950012207,0.4684528410434723
7,1,12.003704071044922,0.473833829164505
8,2,11.999250411987305,0.4792291224002838
9,2,11.993402481079102,0.48633426427841187
10,2,11.989209175109863,0.4915233850479126
11,2,11.983940124511719,0.49815115332603455
12,3,11.980255126953125,0.5027459859848022
13,3,11.9764986038208,0.5076534152030945
14,3,11.972055435180664,0.5134304165840149
15,3,11.96653938293457,0.5207392573356628
16,4,11.963604927062988,0.5247191190719604
17,4,11.958881378173828,0.5310760736465454
18,4,11.95547103881836,0.535801351070404
19,4,11.95291805267334,0.5392380952835083
20,5,11.947423934936523,0.5472502708435059
21,5,11.942849159240723,0.5538066625595093
22,5,11.939194679260254,0.5591890215873718
23,5,11.935104370117188,0.5654007196426392
24,6,11.93173599243164,0.5703080892562866
25,6,11.927495002746582,0.5768672823905945
26,6,11.925095558166504,0.5804120898246765
27,6,11.921463012695312,0.5862706899642944
28,7,11.917675971984863,0.5920764207839966
29,7,11.913989067077637,0.5980063676834106
30,7,11.909929275512695,0.604715883731842
31,7,11.908010482788086,0.6077408790588379
32,8,11.903572082519531,0.6150964498519897
33,8,11.900668144226074,0.6198815703392029
34,8,11.897309303283691,0.6257571578025818
35,8,11.893872261047363,0.6319090127944946
36,9,11.890295028686523,0.6379843354225159
37,9,11.886880874633789,0.644026517868042
38,9,11.884848594665527,0.6476472616195679
39,9,11.880908012390137,0.6548377871513367
40,10,11.878011703491211,0.6600878834724426
41,10,11.873954772949219,0.6677935123443604
42,10,11.871739387512207,0.6719515919685364
43,10,11.869013786315918,0.677180826663971
44,11,11.866808891296387,0.6812832355499268
45,11,11.862288475036621,0.6902869939804077
46,11,11.859443664550781,0.6958906650543213
47,11,11.856661796569824,0.7016551494598389
48,12,11.855205535888672,0.7043465971946716
49,12,11.85205364227295,0.7107298374176025
50,12,11.849529266357422,0.7160369753837585
51,12,11.846078872680664,0.7231863141059875
52,13,11.845071792602539,0.7252423763275146
53,13,11.842055320739746,0.7317003011703491
54,13,11.8394136428833,0.7374621629714966
55,13,11.835918426513672,0.7449840307235718
56,14,11.834341049194336,0.7485237121582031
57,14,11.831711769104004,0.7543492913246155
58,14,11.829279899597168,0.7598515152931213
59,14,11.82738971710205,0.7640880942344666
60,15,11.824567794799805,0.7706407308578491
61,15,11.822587966918945,0.7752749919891357
62,15,11.819433212280273,0.7826611399650574
63,15,11.816023826599121,0.790804922580719
64,16,11.814805030822754,0.7937054634094238
65,16,11.812631607055664,0.7989383935928345
66,16,11.810135841369629,0.8049677014350891
67,16,11.806551933288574,0.8138613104820251
68,17,11.805994033813477,0.8152845501899719
69,17,11.803478240966797,0.8216662406921387
70,17,11.80178451538086,0.8260791897773743
71,17,11.7988920211792,0.8334543108940125
72,18,11.798066139221191,0.8355708122253418
73,18,11.795428276062012,0.842444896697998
74,18,11.793749809265137,0.8468922972679138
75,18,11.790807723999023,0.8547370433807373
76,19,11.789356231689453,0.8586940169334412
77,19,11.787593841552734,0.8634496927261353
78,19,11.785538673400879,0.8691527843475342
79,19,11.783618927001953,0.8746355175971985
80,20,11.782049179077148,0.8789441585540771
81,20,11.780134201049805,0.8842157125473022
82,20,11.778326034545898,0.8894059658050537
83,20,11.775424003601074,0.8978572487831116
84,21,11.773838996887207,0.9023446440696716
85,21,11.772835731506348,0.9052990674972534
86,21,11.771014213562012,0.9106688499450684
87,21,11.769742012023926,0.914588212966919
88,22,11.767254829406738,0.9220134019851685
89,22,11.765049934387207,0.9286065697669983
90,22,11.763526916503906,0.9333195686340332
91,22,11.760613441467285,0.9422674775123596
92,23,11.760114669799805,0.9439695477485657
93,23,11.758369445800781,0.9494320750236511
94,23,11.756945610046387,0.953971266746521
95,23,11.754525184631348,0.9616257548332214
96,24,11.753622055053711,0.9645867943763733
97,24,11.751962661743164,0.9700360298156738
98,24,11.750244140625,0.9757001399993896
99,24,11.747296333312988,0.9853266477584839
100,25,11.747032165527344,0.9863038063049316
101,25,11.744990348815918,0.9932155013084412
102,25,11.74414348602295,0.9960997700691223
103,25,11.742355346679688,1.002304196357727
104,26,11.7409029006958,1.0073142051696777
105,26,11.739310264587402,1.0128613710403442
106,26,11.737861633300781,1.0179139375686646
107,26,11.737018585205078,1.0210775136947632
108,27,11.734519004821777,1.0297837257385254
109,27,11.733282089233398,1.0343252420425415
110,27,11.731708526611328,1.0399547815322876
111,27,11.730658531188965,1.0437625646591187
112,28,11.728445053100586,1.0520967245101929
113,28,11.727692604064941,1.0548688173294067
114,28,11.726584434509277,1.0589683055877686
115,28,11.724550247192383,1.0666779279708862
116,29,11.724178314208984,1.0682075023651123
117,29,11.722822189331055,1.0733503103256226
